match_id,date,minute,title,comment,out_player,in_player,home_team,away_team
5e99205e,2025-05-03,17',,"Corner from the right, (Charlotte FC). Executed by Ashley Westwood.",,,Columbus,Charlotte
5e99205e,2025-05-03,16',Attempt Saved,Attempt saved. Diego Rossi's (Columbus Crew) with left footed shot from the left side of the box with an xG of 6% is saved by Kristijan Kahlina.,,,Columbus,Charlotte
5e99205e,2025-05-03,15',Attempt Missed,Attempt missed. Liel Abada's (Charlotte FC) with left footed shot from the right side of the box with an xG of 4% misses to the left.,,,Columbus,Charlotte
5e99205e,2025-05-03,14',Yellow Card,Sean Zawadzki (Columbus Crew) is shown the yellow card for the foul.,,,Columbus,Charlotte
5e99205e,2025-05-03,13',,"Patrick Agyemang (Charlotte FC) wins a free kick, after being fouled by Sean Zawadzki (Columbus Crew).",,,Columbus,Charlotte
5e99205e,2025-05-03,10',Attempt Saved,Attempt saved. Mohamed Farsi's (Columbus Crew) with left footed shot from the right side of the box with an xG of 6% is saved by Kristijan Kahlina.,,,Columbus,Charlotte
5e99205e,2025-05-03,7',,"Aziel Jackson (Columbus Crew) wins a free kick, after being fouled by Nicholas Scardina (Charlotte FC).",,,Columbus,Charlotte
5e99205e,2025-05-03,5',,"Corner from the right, (Columbus Crew). Executed by Dylan Chambost.",,,Columbus,Charlotte
5e99205e,2025-05-03,2',,"Corner from the right, (Columbus Crew). Executed by Dylan Chambost.",,,Columbus,Charlotte
5e99205e,2025-05-03,1',Attempt Missed,Attempt missed. Patrick Agyemang's (Charlotte FC) with right footed shot from the centre of the box with an xG of 40% goes over.,,,Columbus,Charlotte
5e99205e,2025-05-03,,Kick Off,First half begins.,,,Columbus,Charlotte
5e99205e,2025-05-03,,,Lineups are announced and players are warming up.,,,Columbus,Charlotte
