match_id,date,minute,title,comment,out_player,in_player,home_team,away_team
97641fa7,2025-03-14,86',,"Bode Hidalgo (CF Montréal) wins a free kick, after being fouled by Iván Angulo (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,84',,"Pedro Leão (Orlando City) wins a free kick, after being fouled by Tomás Avilés (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,84',,,G. Dorsey,T. Reid-Brown,Orlando,Montréal
97641fa7,2025-03-14,84',,,M. Ojeda,P. Leão,Orlando,Montréal
97641fa7,2025-03-14,83',,,E. Morales,O. Escobar,Orlando,Montréal
97641fa7,2025-03-14,83',,"Javier Otero (Orlando City) wins a free kick, after being fouled by Samuel Piette (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,83',Attempt Saved,Attempt saved. Efraín Morales's (CF Montréal) with header from the center of the box with an xG of 4% is saved by Javier Otero.,,,Orlando,Montréal
97641fa7,2025-03-14,83',,"Corner from the left, (CF Montréal). Executed by Iván Jaime.",,,Orlando,Montréal
97641fa7,2025-03-14,82',Attempt Saved,Attempt blocked. Iván Jaime's (CF Montréal) with right footed shot from the left half-space outside the box with an xG of 2% is blocked by Braian Ojeda.,,,Orlando,Montréal
97641fa7,2025-03-14,82',,"Wikelman Carmona (CF Montréal) wins a free kick, after being fouled by Colin Guske (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,81',Attempt Missed,Iván Jaime (CF Montréal) with left footed shot from the left side of the box with an xG of 7%.,,,Orlando,Montréal
97641fa7,2025-03-14,79',,"Corner from the left, (CF Montréal). Executed by Iván Jaime.",,,Orlando,Montréal
97641fa7,2025-03-14,79',Attempt Saved,Attempt blocked. Iván Jaime's (CF Montréal) with left footed shot from the left side of the box with an xG of 3% is blocked by Griffin Dorsey.,,,Orlando,Montréal
97641fa7,2025-03-14,76',,,H. Synchuk,N. Streit,Orlando,Montréal
97641fa7,2025-03-14,76',Attempt Missed,Attempt missed. Braian Ojeda's (Orlando City) with right footed shot from the center of the box with an xG of 8% misses to the left.,,,Orlando,Montréal
97641fa7,2025-03-14,76',,"Corner from the left, (Orlando City). Executed by Martín Ojeda.",,,Orlando,Montréal
97641fa7,2025-03-14,75',Attempt Saved,Attempt saved. Tyrese Spicer's (Orlando City) with left footed shot from the center of the box with an xG of 43% is saved by Thomas Gillier.,,,Orlando,Montréal
97641fa7,2025-03-14,72',,"Iván Angulo (Orlando City) wins a free kick, after being fouled by Prince Owusu (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,72',,"Hennadii Synchuk (CF Montréal) wins a free kick, after being fouled by Zakaria Taifi (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,71',,,M. Pašalić,T. Spicer,Orlando,Montréal
97641fa7,2025-03-14,69',,"Zakaria Taifi (Orlando City) wins a free kick, after being fouled by Hennadii Synchuk (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,68',Attempt Saved,Attempt saved. Iván Jaime's (CF Montréal) with right footed shot from the left half-space outside the box with an xG of 3% is saved by Javier Otero.,,,Orlando,Montréal
97641fa7,2025-03-14,65',Attempt Saved,Attempt blocked. Iván Jaime's (CF Montréal) with right footed shot from the left side of the box with an xG of 8% is blocked by David Brekalo.,,,Orlando,Montréal
97641fa7,2025-03-14,65',Attempt Saved,Attempt blocked. Marco Pašalić's (Orlando City) with left footed shot from the central position outside the box with an xG of 3% is blocked by Victor Loturi.,,,Orlando,Montréal
97641fa7,2025-03-14,64',,"Corner from the left, (CF Montréal). Executed by Iván Jaime.",,,Orlando,Montréal
97641fa7,2025-03-14,64',Attempt Saved,Attempt blocked. Efraín Morales's (CF Montréal) with header from the center of the box with an xG of 2% is blocked by David Brekalo.,,,Orlando,Montréal
97641fa7,2025-03-14,64',,"Corner from the right, (CF Montréal). Executed by Wikelman Carmona.",,,Orlando,Montréal
97641fa7,2025-03-14,62',Attempt Saved,Attempt saved. Zakaria Taifi's (Orlando City) with right footed shot from the right side of the box with an xG of 8% is saved by Thomas Gillier.,,,Orlando,Montréal
97641fa7,2025-03-14,61',,,E. Atuesta,C. Guske,Orlando,Montréal
97641fa7,2025-03-14,61',,,D. McGuire,Z. Taifi,Orlando,Montréal
97641fa7,2025-03-14,60',Attempt Saved,Attempt saved. Martín Ojeda's (Orlando City) with left footed shot from the left side of the box with an xG of 13% is saved by Thomas Gillier.,,,Orlando,Montréal
97641fa7,2025-03-14,58',,"Offside, CF Montréal. Hennadii Synchuk is caught offside.",,,Orlando,Montréal
97641fa7,2025-03-14,57',,,M. Longstaff,S. Piette,Orlando,Montréal
97641fa7,2025-03-14,57',,,D. Thórhallsson,I. Jaime,Orlando,Montréal
97641fa7,2025-03-14,57',Attempt Missed,Attempt missed. Luca Petrasso's (CF Montréal) with left footed shot from the left side of the box with an xG of 2% misses to the left.,,,Orlando,Montréal
97641fa7,2025-03-14,54',Attempt Missed,Attempt missed. Bode Hidalgo's (CF Montréal) with right footed shot from the central position outside the box with an xG of 2% goes over.,,,Orlando,Montréal
97641fa7,2025-03-14,54',,"Corner from the right, (CF Montréal). Executed by Wikelman Carmona.",,,Orlando,Montréal
97641fa7,2025-03-14,53',Attempt Saved,Attempt blocked. Hennadii Synchuk's (CF Montréal) with right footed shot from the right side of the box with an xG of 2% is blocked by Adrián Marín.,,,Orlando,Montréal
97641fa7,2025-03-14,50',,"Prince Owusu (CF Montréal) wins a free kick, after being fouled by Griffin Dorsey (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,48',,"Offside, CF Montréal. Prince Owusu is caught offside.",,,Orlando,Montréal
97641fa7,2025-03-14,48',Attempt Missed,Luca Petrasso (CF Montréal) with left footed shot from the left side of the box with an xG of 24%.,,,Orlando,Montréal
97641fa7,2025-03-14,46',Attempt Missed,Attempt missed. Hennadii Synchuk's (CF Montréal) with left footed shot from the right half-space outside the box with an xG of 3% goes over to the left.,,,Orlando,Montréal
97641fa7,2025-03-14,,Kick Off,"Second Half begins: Orlando City 2, CF Montréal 1.",,,Orlando,Montréal
97641fa7,2025-03-14,HT,,,B. Vera,B. Hidalgo,Orlando,Montréal
97641fa7,2025-03-14,,Half Time,"First half ends, Orlando City 2, CF Montréal 1.",,,Orlando,Montréal
97641fa7,2025-03-14,45'+3,,"Braian Ojeda (Orlando City) wins a free kick, after being fouled by Brayan Vera (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,45'+3,,"Corner from the right, (Orlando City). Executed by Martín Ojeda.",,,Orlando,Montréal
97641fa7,2025-03-14,45'+2,Attempt Saved,Attempt saved. Duncan McGuire's (Orlando City) with right footed shot from the right side of the box with an xG of 26% is saved by Thomas Gillier.,,,Orlando,Montréal
97641fa7,2025-03-14,45',,"Griffin Dorsey (Orlando City) wins a free kick, after being fouled by Luca Petrasso (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,43',Attempt Missed,Hennadii Synchuk (CF Montréal) with right footed shot from the right side of the box with an xG of 2%.,,,Orlando,Montréal
97641fa7,2025-03-14,39',,"Braian Ojeda (Orlando City) wins a free kick, after being fouled by Prince Owusu (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,38',Attempt Missed,Attempt missed. David Brekalo's (Orlando City) with header from the center of the box with an xG of 10% goes over.,,,Orlando,Montréal
97641fa7,2025-03-14,37',,"Martín Ojeda (Orlando City) wins a free kick, after being fouled by Efraín Morales (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,37',Attempt Missed,Duncan McGuire (Orlando City) with right footed shot from the central position outside the box with an xG of 3%.,,,Orlando,Montréal
97641fa7,2025-03-14,35',,"Corner from the right, (CF Montréal). Executed by Wikelman Carmona.",,,Orlando,Montréal
97641fa7,2025-03-14,33',Yellow Card,Eduard Atuesta (Orlando City) is shown the yellow card,,,Orlando,Montréal
97641fa7,2025-03-14,33',,"Victor Loturi (CF Montréal) wins a free kick, after being fouled by Eduard Atuesta (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,31',Goal,"Goal! 2:1. Martín Ojeda (Orlando City) scored with left footed shot from the center of the box with an xG of 22% to the bottom right corner. Assisted by Iván Angulo, second assist by Marco Pašalić.",,,Orlando,Montréal
97641fa7,2025-03-14,30',,"Javier Otero (Orlando City) wins a free kick, after being fouled by Brayan Vera (CF Montréal).",,,Orlando,Montréal
97641fa7,2025-03-14,30',,"Corner from the right, (CF Montréal). Executed by Wikelman Carmona.",,,Orlando,Montréal
97641fa7,2025-03-14,30',Attempt Saved,Attempt blocked. Wikelman Carmona's (CF Montréal) with left footed shot from the left side of the box with an xG of 11% is blocked by Duncan McGuire.,,,Orlando,Montréal
97641fa7,2025-03-14,29',,"Hennadii Synchuk (CF Montréal) wins a free kick, after being fouled by Adrián Marín (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,27',,"Hennadii Synchuk (CF Montréal) wins a free kick, after being fouled by Adrián Marín (Orlando City).",,,Orlando,Montréal
97641fa7,2025-03-14,24',Goal,Goal! 1:1. Prince Owusu (CF Montréal) scored with header from the center of the box with an xG of 11% to the top left corner. Assisted by Wikelman Carmona.,,,Orlando,Montréal
97641fa7,2025-03-14,24',,"Corner from the right, (CF Montréal). Executed by Wikelman Carmona.",,,Orlando,Montréal
